ref_area,year,studenti,scuole,region,children_6_10,_merge,proj,studenti_proj,ratio,ratio_hat,ratio_lcl,ratio_ucl,scuole_hat,scuole_lcl,scuole_ucl
,2064,,,Marche,80059.0,right_only,BSL,80059.0,,148.73119263390265,139.22072072072072,150.63076923076923,538.2798226937023,531.4916760290063,575.0508946193419
,2065,,,Marche,79007.0,right_only,BSL,79007.0,,148.73119263390265,139.22072072072072,150.63076923076923,531.2066594831479,524.5077111633133,567.4945481606109
,2066,,,Marche,78099.0,right_only,BSL,78099.0,,148.73119263390265,139.22072072072072,150.63076923076923,525.101685913582,518.479726279236,560.97253049471
,2067,,,Marche,77354.0,right_only,BSL,77354.0,,148.73119263390265,139.22072072072072,150.63076923076923,520.0926492293015,513.5338576243489,555.621315559582
,2068,,,Marche,76785.0,right_only,BSL,76785.0,,148.73119263390265,139.22072072072072,150.63076923076923,516.2669554395625,509.7564089469921,551.5342802601352
,2069,,,Marche,76383.0,right_only,BSL,76383.0,,148.73119263390265,139.22072072072072,150.63076923076923,513.5640926918031,507.08763149831475,548.6467790468179
,2070,,,Marche,76159.0,right_only,BSL,76159.0,,148.73119263390265,139.22072072072072,150.63076923076923,512.0580199169322,505.60055152691245,547.03782314686
,2071,,,Marche,76108.0,right_only,BSL,76108.0,,148.73119263390265,139.22072072072072,150.63076923076923,511.7151194190821,505.26197528342357,546.671498366066
,2072,,,Marche,76187.0,right_only,BSL,76187.0,,148.73119263390265,139.22072072072072,150.63076923076923,512.2462790137911,505.7864365233377,547.2389426343547
,2073,,,Marche,76374.0,right_only,BSL,76374.0,,148.73119263390265,139.22072072072072,150.63076923076923,513.5035808392413,507.0278827494638,548.582133497266
,2074,,,Marche,76635.0,right_only,BSL,76635.0,,148.73119263390265,139.22072072072072,150.63076923076923,515.2584245635328,508.7605964661424,550.4568544342706
,2075,,,Marche,76936.0,right_only,BSL,76936.0,,148.73119263390265,139.22072072072072,150.63076923076923,517.2822098547656,510.7588601777142,552.618888924839
,2076,,,Marche,77254.0,right_only,BSL,77254.0,,148.73119263390265,139.22072072072072,150.63076923076923,519.4202953119484,512.8699826371158,554.9030316756722
,2077,,,Marche,77570.0,right_only,BSL,77570.0,,148.73119263390265,139.22072072072072,150.63076923076923,521.5449336907841,514.9678275967725,557.1728087488272
,2078,,,Marche,77863.0,right_only,BSL,77863.0,,148.73119263390265,139.22072072072072,150.63076923076923,523.5149306686286,516.9129813093657,559.2773805286828
