"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Lazio"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2024;Femmine;53;49493;49493;49493;49493;49493;49493;49493;
2024;Femmine;54;50416;50416;50416;50416;50416;50416;50416;
2024;Femmine;55;49727;49727;49727;49727;49727;49727;49727;
2024;Femmine;56;50067;50067;50067;50067;50067;50067;50067;
2024;Femmine;57;49702;49702;49702;49702;49702;49702;49702;
2024;Femmine;58;49503;49503;49503;49503;49503;49503;49503;
2024;Femmine;59;50445;50445;50445;50445;50445;50445;50445;
2024;Femmine;60;47290;47290;47290;47290;47290;47290;47290;
2024;Femmine;61;45077;45077;45077;45077;45077;45077;45077;
2024;Femmine;62;43749;43749;43749;43749;43749;43749;43749;
2024;Femmine;63;41998;41998;41998;41998;41998;41998;41998;
2024;Femmine;64;40506;40506;40506;40506;40506;40506;40506;
2024;Femmine;65;38722;38722;38722;38722;38722;38722;38722;
2024;Femmine;66;38044;38044;38044;38044;38044;38044;38044;
2024;Femmine;67;36741;36741;36741;36741;36741;36741;36741;
2024;Femmine;68;36156;36156;36156;36156;36156;36156;36156;
2024;Femmine;69;35555;35555;35555;35555;35555;35555;35555;
2024;Femmine;70;33286;33286;33286;33286;33286;33286;33286;
2024;Femmine;71;32357;32357;32357;32357;32357;32357;32357;
2024;Femmine;72;31980;31980;31980;31980;31980;31980;31980;
2024;Femmine;73;32524;32524;32524;32524;32524;32524;32524;
2024;Femmine;74;32309;32309;32309;32309;32309;32309;32309;
2024;Femmine;75;33909;33909;33909;33909;33909;33909;33909;
2024;Femmine;76;33001;33001;33001;33001;33001;33001;33001;
2024;Femmine;77;32014;32014;32014;32014;32014;32014;32014;
2024;Femmine;78;24758;24758;24758;24758;24758;24758;24758;
2024;Femmine;79;24338;24338;24338;24338;24338;24338;24338;
2024;Femmine;80;25205;25205;25205;25205;25205;25205;25205;
2024;Femmine;81;23937;23937;23937;23937;23937;23937;23937;
2024;Femmine;82;23584;23584;23584;23584;23584;23584;23584;
2024;Femmine;83;25275;25275;25275;25275;25275;25275;25275;
2024;Femmine;84;23334;23334;23334;23334;23334;23334;23334;
2024;Femmine;85;21543;21543;21543;21543;21543;21543;21543;
2024;Femmine;86;18909;18909;18909;18909;18909;18909;18909;
2024;Femmine;87;16466;16466;16466;16466;16466;16466;16466;
2024;Femmine;88;15194;15194;15194;15194;15194;15194;15194;
2024;Femmine;89;13343;13343;13343;13343;13343;13343;13343;
2024;Femmine;90;11233;11233;11233;11233;11233;11233;11233;
2024;Femmine;91;9348;9348;9348;9348;9348;9348;9348;
2024;Femmine;92;7926;7926;7926;7926;7926;7926;7926;
2024;Femmine;93;6983;6983;6983;6983;6983;6983;6983;
2024;Femmine;94;4960;4960;4960;4960;4960;4960;4960;
2024;Femmine;95;3770;3770;3770;3770;3770;3770;3770;
2024;Femmine;96;2885;2885;2885;2885;2885;2885;2885;
2024;Femmine;97;2042;2042;2042;2042;2042;2042;2042;
2024;Femmine;98;1481;1481;1481;1481;1481;1481;1481;
2024;Femmine;99;1071;1071;1071;1071;1071;1071;1071;
2024;Femmine;100;650;650;650;650;650;650;650;
2024;Femmine;101;420;420;420;420;420;420;420;
2024;Femmine;102;258;258;258;258;258;258;258;
2024;Femmine;103;151;151;151;151;151;151;151;
2024;Femmine;104;83;83;83;83;83;83;83;
2024;Femmine;105;43;43;43;43;43;43;43;
2024;Femmine;106;21;21;21;21;21;21;21;
2024;Femmine;107;10;10;10;10;10;10;10;
2024;Femmine;108;4;4;4;4;4;4;4;
2024;Femmine;109;2;2;2;2;2;2;2;
2024;Femmine;110 e oltre;1;1;1;1;1;1;1;
2024;Femmine;Totale;2944083;2944083;2944083;2944083;2944083;2944083;2944083;
2024;Totale;0;34570;34570;34570;34570;34570;34570;34570;
2024;Totale;1;36937;36937;36937;36937;36937;36937;36937;
2024;Totale;2;38628;38628;38628;38628;38628;38628;38628;
2024;Totale;3;39226;39226;39226;39226;39226;39226;39226;
2024;Totale;4;41187;41187;41187;41187;41187;41187;41187;
2024;Totale;5;43799;43799;43799;43799;43799;43799;43799;
2024;Totale;6;45622;45622;45622;45622;45622;45622;45622;
2024;Totale;7;47823;47823;47823;47823;47823;47823;47823;
2024;Totale;8;48999;48999;48999;48999;48999;48999;48999;
2024;Totale;9;50773;50773;50773;50773;50773;50773;50773;
2024;Totale;10;51412;51412;51412;51412;51412;51412;51412;
2024;Totale;11;54382;54382;54382;54382;54382;54382;54382;
2024;Totale;12;54572;54572;54572;54572;54572;54572;54572;
2024;Totale;13;55758;55758;55758;55758;55758;55758;55758;
2024;Totale;14;55915;55915;55915;55915;55915;55915;55915;
2024;Totale;15;56558;56558;56558;56558;56558;56558;56558;
2024;Totale;16;56599;56599;56599;56599;56599;56599;56599;
2024;Totale;17;56423;56423;56423;56423;56423;56423;56423;
2024;Totale;18;54907;54907;54907;54907;54907;54907;54907;
2024;Totale;19;55545;55545;55545;55545;55545;55545;55545;
2024;Totale;20;54249;54249;54249;54249;54249;54249;54249;
2024;Totale;21;53343;53343;53343;53343;53343;53343;53343;
2024;Totale;22;53689;53689;53689;53689;53689;53689;53689;
2024;Totale;23;54723;54723;54723;54723;54723;54723;54723;
2024;Totale;24;54049;54049;54049;54049;54049;54049;54049;
2024;Totale;25;55198;55198;55198;55198;55198;55198;55198;
2024;Totale;26;55053;55053;55053;55053;55053;55053;55053;
2024;Totale;27;55800;55800;55800;55800;55800;55800;55800;
2024;Totale;28;56559;56559;56559;56559;56559;56559;56559;
2024;Totale;29;57463;57463;57463;57463;57463;57463;57463;
2024;Totale;30;58430;58430;58430;58430;58430;58430;58430;
2024;Totale;31;61605;61605;61605;61605;61605;61605;61605;
2024;Totale;32;61065;61065;61065;61065;61065;61065;61065;
2024;Totale;33;63489;63489;63489;63489;63489;63489;63489;
2024;Totale;34;63476;63476;63476;63476;63476;63476;63476;
2024;Totale;35;65793;65793;65793;65793;65793;65793;65793;
2024;Totale;36;65417;65417;65417;65417;65417;65417;65417;
2024;Totale;37;65391;65391;65391;65391;65391;65391;65391;
2024;Totale;38;68240;68240;68240;68240;68240;68240;68240;
2024;Totale;39;70308;70308;70308;70308;70308;70308;70308;
2024;Totale;40;71743;71743;71743;71743;71743;71743;71743;
2024;Totale;41;74699;74699;74699;74699;74699;74699;74699;
2024;Totale;42;75155;75155;75155;75155;75155;75155;75155;
2024;Totale;43;76300;76300;76300;76300;76300;76300;76300;
2024;Totale;44;78853;78853;78853;78853;78853;78853;78853;
2024;Totale;45;82952;82952;82952;82952;82952;82952;82952;
2024;Totale;46;84367;84367;84367;84367;84367;84367;84367;
2024;Totale;47;87916;87916;87916;87916;87916;87916;87916;
2024;Totale;48;92490;92490;92490;92490;92490;92490;92490;
2024;Totale;49;96136;96136;96136;96136;96136;96136;96136;
2024;Totale;50;95805;95805;95805;95805;95805;95805;95805;
2024;Totale;51;96812;96812;96812;96812;96812;96812;96812;
2024;Totale;52;96763;96763;96763;96763;96763;96763;96763;
2024;Totale;53;96157;96157;96157;96157;96157;96157;96157;
2024;Totale;54;97515;97515;97515;97515;97515;97515;97515;
2024;Totale;55;96073;96073;96073;96073;96073;96073;96073;
2024;Totale;56;96319;96319;96319;96319;96319;96319;96319;
2024;Totale;57;96530;96530;96530;96530;96530;96530;96530;
2024;Totale;58;96043;96043;96043;96043;96043;96043;96043;
2024;Totale;59;97374;97374;97374;97374;97374;97374;97374;
2024;Totale;60;90895;90895;90895;90895;90895;90895;90895;
2024;Totale;61;86618;86618;86618;86618;86618;86618;86618;
2024;Totale;62;83860;83860;83860;83860;83860;83860;83860;
2024;Totale;63;80077;80077;80077;80077;80077;80077;80077;
2024;Totale;64;76961;76961;76961;76961;76961;76961;76961;
2024;Totale;65;73283;73283;73283;73283;73283;73283;73283;
2024;Totale;66;71713;71713;71713;71713;71713;71713;71713;
2024;Totale;67;69587;69587;69587;69587;69587;69587;69587;
2024;Totale;68;68156;68156;68156;68156;68156;68156;68156;
2024;Totale;69;66477;66477;66477;66477;66477;66477;66477;
2024;Totale;70;62162;62162;62162;62162;62162;62162;62162;
2024;Totale;71;60150;60150;60150;60150;60150;60150;60150;
2024;Totale;72;59069;59069;59069;59069;59069;59069;59069;
2024;Totale;73;60031;60031;60031;60031;60031;60031;60031;
2024;Totale;74;59386;59386;59386;59386;59386;59386;59386;
2024;Totale;75;61691;61691;61691;61691;61691;61691;61691;
2024;Totale;76;60224;60224;60224;60224;60224;60224;60224;
2024;Totale;77;57358;57358;57358;57358;57358;57358;57358;
2024;Totale;78;43899;43899;43899;43899;43899;43899;43899;
2024;Totale;79;43072;43072;43072;43072;43072;43072;43072;
2024;Totale;80;43864;43864;43864;43864;43864;43864;43864;
2024;Totale;81;41351;41351;41351;41351;41351;41351;41351;
2024;Totale;82;40469;40469;40469;40469;40469;40469;40469;
2024;Totale;83;42672;42672;42672;42672;42672;42672;42672;
2024;Totale;84;39181;39181;39181;39181;39181;39181;39181;
2024;Totale;85;35517;35517;35517;35517;35517;35517;35517;
2024;Totale;86;30804;30804;30804;30804;30804;30804;30804;
2024;Totale;87;26332;26332;26332;26332;26332;26332;26332;
2024;Totale;88;24202;24202;24202;24202;24202;24202;24202;
2024;Totale;89;20619;20619;20619;20619;20619;20619;20619;
2024;Totale;90;16983;16983;16983;16983;16983;16983;16983;
2024;Totale;91;13922;13922;13922;13922;13922;13922;13922;
2024;Totale;92;11613;11613;11613;11613;11613;11613;11613;
2024;Totale;93;9911;9911;9911;9911;9911;9911;9911;
2024;Totale;94;6929;6929;6929;6929;6929;6929;6929;
2024;Totale;95;5071;5071;5071;5071;5071;5071;5071;
2024;Totale;96;3795;3795;3795;3795;3795;3795;3795;
2024;Totale;97;2664;2664;2664;2664;2664;2664;2664;
2024;Totale;98;1828;1828;1828;1828;1828;1828;1828;
2024;Totale;99;1345;1345;1345;1345;1345;1345;1345;
2024;Totale;100;814;814;814;814;814;814;814;
2024;Totale;101;521;521;521;521;521;521;521;
2024;Totale;102;317;317;317;317;317;317;317;
2024;Totale;103;183;183;183;183;183;183;183;
2024;Totale;104;99;99;99;99;99;99;99;
2024;Totale;105;51;51;51;51;51;51;51;
2024;Totale;106;24;24;24;24;24;24;24;
2024;Totale;107;11;11;11;11;11;11;11;
2024;Totale;108;5;5;5;5;5;5;5;
2024;Totale;109;2;2;2;2;2;2;2;
2024;Totale;110 e oltre;1;1;1;1;1;1;1;
2024;Totale;Totale;5714745;5714745;5714745;5714745;5714745;5714745;5714745;
2025;Maschi;0;17255;17351;17512;17683;17867;18025;18124;
2025;Maschi;1;17925;17931;17941;17951;17962;17973;17979;
2025;Maschi;2;19118;19123;19131;19140;19148;19156;19160;
2025;Maschi;3;19927;19931;19937;19944;19952;19958;19962;
2025;Maschi;4;20167;20171;20176;20183;20189;20195;20198;
2025;Maschi;5;21355;21359;21364;21370;21376;21381;21385;
2025;Maschi;6;22597;22599;22604;22610;22616;22622;22625;
2025;Maschi;7;23612;23615;23621;23626;23631;23636;23639;
2025;Maschi;8;24635;24637;24642;24647;24653;24658;24661;
2025;Maschi;9;25027;25030;25034;25039;25044;25049;25051;
2025;Maschi;10;26347;26350;26354;26359;26363;26368;26371;
2025;Maschi;11;26546;26548;26553;26558;26562;26566;26568;
2025;Maschi;12;27992;27994;27998;28003;28007;28011;28014;
2025;Maschi;13;28157;28160;28164;28168;28173;28177;28179;
2025;Maschi;14;28857;28859;28864;28869;28873;28878;28880;
2025;Maschi;15;29057;29060;29065;29070;29076;29081;29084;
2025;Maschi;16;29037;29040;29046;29052;29059;29065;29068;
2025;Maschi;17;29449;29454;29461;29470;29478;29486;29490;
2025;Maschi;18;29298;29304;29313;29323;29333;29343;29349;
2025;Maschi;19;28778;28784;28794;28807;28818;28829;28836;
2025;Maschi;20;29221;29229;29242;29257;29272;29285;29293;
2025;Maschi;21;28552;28562;28579;28597;28614;28631;28641;
2025;Maschi;22;28146;28159;28179;28202;28225;28247;28259;
2025;Maschi;23;28436;28453;28480;28510;28538;28565;28580;
2025;Maschi;24;29167;29187;29221;29257;29294;29325;29343;
2025;Maschi;25;28824;28844;28879;28919;28958;28995;29015;
2025;Maschi;26;29595;29619;29654;29698;29739;29777;29797;
2025;Maschi;27;29373;29394;29430;29473;29515;29554;29575;
2025;Maschi;28;29650;29673;29712;29755;29795;29831;29855;
2025;Maschi;29;30187;30208;30244;30283;30323;30360;30381;
2025;Maschi;30;30301;30323;30357;30396;30435;30470;30490;
2025;Maschi;31;30382;30401;30432;30468;30502;30534;30552;
2025;Maschi;32;31995;32013;32044;32080;32114;32144;32162;
2025;Maschi;33;31485;31502;31530;31562;31594;31622;31637;
2025;Maschi;34;32746;32761;32787;32817;32846;32874;32889;
2025;Maschi;35;32485;32499;32525;32552;32579;32602;32617;
2025;Maschi;36;33544;33557;33579;33605;33631;33654;33670;
2025;Maschi;37;33027;33039;33060;33083;33106;33127;33140;
2025;Maschi;38;33092;33103;33122;33143;33165;33184;33195;
2025;Maschi;39;34416;34428;34447;34468;34488;34507;34518;
2025;Maschi;40;35520;35530;35548;35569;35589;35607;35618;
2025;Maschi;41;36183;36193;36209;36228;36247;36264;36272;
2025;Maschi;42;37365;37375;37392;37410;37428;37444;37454;
2025;Maschi;43;37283;37292;37308;37323;37341;37355;37364;
2025;Maschi;44;37891;37898;37913;37929;37945;37959;37967;
2025;Maschi;45;38953;38961;38974;38989;39004;39018;39026;
2025;Maschi;46;40866;40874;40887;40902;40917;40929;40936;
2025;Maschi;47;41546;41554;41565;41579;41593;41605;41612;
2025;Maschi;48;42944;42950;42962;42975;42987;42999;43006;
2025;Maschi;49;45122;45129;45139;45151;45163;45173;45180;
2025;Maschi;50;46581;46588;46598;46610;46622;46632;46638;
2025;Maschi;51;46411;46417;46427;46436;46447;46456;46462;
2025;Maschi;52;46824;46829;46837;46846;46855;46863;46868;
2025;Maschi;53;46692;46696;46703;46711;46719;46726;46730;
2025;Maschi;54;46502;46506;46512;46520;46527;46533;46538;
2025;Maschi;55;46916;46919;46925;46933;46940;46946;46950;
2025;Maschi;56;46143;46147;46153;46159;46166;46172;46176;
2025;Maschi;57;46023;46026;46033;46039;46045;46051;46055;
2025;Maschi;58;46567;46570;46576;46583;46590;46596;46600;
2025;Maschi;59;46250;46253;46260;46267;46274;46280;46284;
2025;Maschi;60;46604;46608;46614;46622;46629;46635;46639;
2025;Maschi;61;43273;43277;43284;43291;43298;43304;43308;
2025;Maschi;62;41196;41200;41206;41213;41220;41226;41230;
2025;Maschi;63;39749;39752;39758;39765;39771;39778;39781;
2025;Maschi;64;37706;37709;37716;37722;37729;37735;37739;
2025;Maschi;65;36065;36069;36076;36083;36090;36097;36101;
2025;Maschi;66;34159;34163;34170;34177;34184;34190;34195;
2025;Maschi;67;33244;33248;33255;33262;33269;33275;33279;
2025;Maschi;68;32395;32399;32405;32413;32420;32427;32431;
2025;Maschi;69;31523;31527;31533;31541;31548;31554;31558;
2025;Maschi;70;30422;30425;30432;30439;30446;30453;30457;
2025;Maschi;71;28367;28370;28376;28384;28390;28397;28400;
2025;Maschi;72;27253;27257;27263;27271;27278;27285;27288;
2025;Maschi;73;26511;26514;26521;26528;26536;26543;26546;
2025;Maschi;74;26860;26864;26872;26880;26887;26894;26899;
2025;Maschi;75;26376;26381;26388;26397;26406;26413;26417;
2025;Maschi;76;26983;26988;26996;27006;27016;27024;27029;
2025;Maschi;77;26345;26351;26360;26370;26381;26390;26395;
2025;Maschi;78;24429;24436;24445;24455;24466;24475;24481;
2025;Maschi;79;18370;18375;18383;18392;18401;18409;18413;
2025;Maschi;80;17887;17893;17902;17911;17921;17929;17934;
2025;Maschi;81;17712;17718;17727;17739;17749;17759;17765;
2025;Maschi;82;16419;16425;16435;16447;16458;16468;16474;
2025;Maschi;83;15796;15803;15814;15826;15839;15849;15856;
2025;Maschi;84;16130;16138;16151;16165;16179;16191;16199;
2025;Maschi;85;14543;14551;14564;14579;14593;14606;14613;
2025;Maschi;86;12673;12681;12694;12709;12724;12736;12743;
