"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Veneto"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2024;Totale;69;56588;56588;56588;56588;56588;56588;56588;
2024;Totale;70;54430;54430;54430;54430;54430;54430;54430;
2024;Totale;71;53228;53228;53228;53228;53228;53228;53228;
2024;Totale;72;51981;51981;51981;51981;51981;51981;51981;
2024;Totale;73;53705;53705;53705;53705;53705;53705;53705;
2024;Totale;74;52492;52492;52492;52492;52492;52492;52492;
2024;Totale;75;53462;53462;53462;53462;53462;53462;53462;
2024;Totale;76;51376;51376;51376;51376;51376;51376;51376;
2024;Totale;77;54814;54814;54814;54814;54814;54814;54814;
2024;Totale;78;36740;36740;36740;36740;36740;36740;36740;
2024;Totale;79;41619;41619;41619;41619;41619;41619;41619;
2024;Totale;80;41323;41323;41323;41323;41323;41323;41323;
2024;Totale;81;39063;39063;39063;39063;39063;39063;39063;
2024;Totale;82;37413;37413;37413;37413;37413;37413;37413;
2024;Totale;83;38083;38083;38083;38083;38083;38083;38083;
2024;Totale;84;35592;35592;35592;35592;35592;35592;35592;
2024;Totale;85;32098;32098;32098;32098;32098;32098;32098;
2024;Totale;86;27386;27386;27386;27386;27386;27386;27386;
2024;Totale;87;23273;23273;23273;23273;23273;23273;23273;
2024;Totale;88;21391;21391;21391;21391;21391;21391;21391;
2024;Totale;89;18772;18772;18772;18772;18772;18772;18772;
2024;Totale;90;14802;14802;14802;14802;14802;14802;14802;
2024;Totale;91;12714;12714;12714;12714;12714;12714;12714;
2024;Totale;92;10497;10497;10497;10497;10497;10497;10497;
2024;Totale;93;8682;8682;8682;8682;8682;8682;8682;
2024;Totale;94;6180;6180;6180;6180;6180;6180;6180;
2024;Totale;95;4853;4853;4853;4853;4853;4853;4853;
2024;Totale;96;3732;3732;3732;3732;3732;3732;3732;
2024;Totale;97;2521;2521;2521;2521;2521;2521;2521;
2024;Totale;98;1721;1721;1721;1721;1721;1721;1721;
2024;Totale;99;1100;1100;1100;1100;1100;1100;1100;
2024;Totale;100;683;683;683;683;683;683;683;
2024;Totale;101;439;439;439;439;439;439;439;
2024;Totale;102;268;268;268;268;268;268;268;
2024;Totale;103;155;155;155;155;155;155;155;
2024;Totale;104;85;85;85;85;85;85;85;
2024;Totale;105;44;44;44;44;44;44;44;
2024;Totale;106;21;21;21;21;21;21;21;
2024;Totale;107;9;9;9;9;9;9;9;
2024;Totale;108;4;4;4;4;4;4;4;
2024;Totale;109;2;2;2;2;2;2;2;
2024;Totale;110 e oltre;1;1;1;1;1;1;1;
2024;Totale;Totale;4852216;4852216;4852216;4852216;4852216;4852216;4852216;
2025;Maschi;0;15082;15168;15308;15457;15616;15757;15847;
2025;Maschi;1;15796;15800;15806;15813;15820;15826;15830;
2025;Maschi;2;16655;16658;16664;16670;16676;16682;16685;
2025;Maschi;3;17196;17199;17204;17209;17215;17220;17222;
2025;Maschi;4;17600;17603;17608;17613;17618;17623;17626;
2025;Maschi;5;17868;17871;17875;17881;17886;17890;17893;
2025;Maschi;6;18869;18872;18876;18882;18887;18892;18894;
2025;Maschi;7;19676;19678;19683;19688;19693;19698;19701;
2025;Maschi;8;20210;20213;20217;20222;20227;20231;20234;
2025;Maschi;9;20683;20686;20691;20695;20700;20704;20707;
2025;Maschi;10;21271;21273;21277;21282;21287;21291;21293;
2025;Maschi;11;21920;21922;21926;21931;21935;21939;21942;
2025;Maschi;12;22938;22940;22944;22949;22953;22957;22960;
2025;Maschi;13;23215;23217;23221;23226;23230;23234;23237;
2025;Maschi;14;24126;24128;24132;24138;24142;24147;24149;
2025;Maschi;15;24511;24515;24519;24525;24530;24535;24538;
2025;Maschi;16;24954;24957;24962;24968;24974;24980;24983;
2025;Maschi;17;24692;24696;24703;24710;24718;24724;24728;
2025;Maschi;18;24864;24869;24876;24884;24892;24900;24904;
2025;Maschi;19;25163;25167;25174;25184;25193;25201;25205;
2025;Maschi;20;25745;25750;25759;25770;25780;25790;25796;
2025;Maschi;21;25246;25252;25264;25277;25290;25302;25309;
2025;Maschi;22;25221;25230;25244;25262;25278;25294;25303;
2025;Maschi;23;25451;25462;25480;25503;25526;25545;25556;
2025;Maschi;24;26438;26453;26479;26506;26532;26555;26571;
2025;Maschi;25;26219;26232;26260;26287;26318;26345;26363;
2025;Maschi;26;26826;26842;26873;26904;26937;26968;26984;
2025;Maschi;27;26501;26519;26545;26575;26605;26632;26649;
2025;Maschi;28;26363;26380;26408;26437;26468;26494;26510;
2025;Maschi;29;26176;26191;26217;26246;26272;26298;26315;
2025;Maschi;30;25830;25845;25871;25898;25925;25949;25963;
2025;Maschi;31;25666;25677;25698;25724;25749;25773;25788;
2025;Maschi;32;26844;26857;26880;26904;26927;26950;26963;
2025;Maschi;33;26321;26332;26351;26373;26394;26412;26424;
2025;Maschi;34;27041;27051;27068;27088;27108;27125;27136;
2025;Maschi;35;26378;26387;26403;26420;26438;26453;26463;
2025;Maschi;36;26989;26997;27012;27028;27044;27058;27067;
2025;Maschi;37;26198;26206;26220;26234;26248;26261;26269;
2025;Maschi;38;25990;25998;26009;26022;26035;26046;26054;
2025;Maschi;39;27214;27221;27232;27244;27256;27267;27274;
2025;Maschi;40;27178;27184;27194;27206;27217;27228;27234;
2025;Maschi;41;27976;27982;27992;28003;28014;28024;28029;
2025;Maschi;42;28518;28525;28534;28544;28554;28564;28570;
2025;Maschi;43;29251;29256;29265;29276;29285;29294;29300;
2025;Maschi;44;30415;30421;30429;30439;30448;30457;30462;
2025;Maschi;45;31206;31212;31219;31229;31238;31246;31251;
2025;Maschi;46;33274;33278;33286;33295;33304;33312;33317;
