"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Piemonte"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2025;Maschi;56;34972;34976;34983;34991;34999;35006;35010;
2025;Maschi;57;34785;34789;34796;34804;34811;34819;34822;
2025;Maschi;58;35097;35101;35108;35115;35122;35129;35134;
2025;Maschi;59;34677;34681;34688;34695;34703;34709;34713;
2025;Maschi;60;34868;34872;34878;34885;34893;34899;34903;
2025;Maschi;61;32577;32581;32587;32594;32601;32607;32610;
2025;Maschi;62;30832;30835;30842;30848;30855;30860;30864;
2025;Maschi;63;30374;30377;30383;30390;30397;30402;30406;
2025;Maschi;64;29160;29163;29170;29176;29183;29188;29192;
2025;Maschi;65;28477;28481;28487;28494;28500;28506;28510;
2025;Maschi;66;27443;27446;27452;27458;27464;27469;27473;
2025;Maschi;67;27038;27041;27047;27053;27059;27065;27068;
2025;Maschi;68;26070;26074;26079;26085;26091;26097;26099;
2025;Maschi;69;25454;25457;25463;25469;25476;25481;25484;
2025;Maschi;70;24678;24681;24686;24692;24698;24704;24707;
2025;Maschi;71;23814;23817;23822;23829;23834;23840;23843;
2025;Maschi;72;23421;23424;23430;23436;23442;23447;23451;
2025;Maschi;73;22461;22464;22470;22476;22482;22488;22491;
2025;Maschi;74;23134;23138;23145;23151;23158;23165;23168;
2025;Maschi;75;23020;23024;23031;23039;23046;23052;23056;
2025;Maschi;76;23650;23655;23663;23671;23680;23688;23691;
2025;Maschi;77;22718;22723;22731;22740;22749;22757;22761;
2025;Maschi;78;21509;21515;21523;21533;21542;21550;21555;
2025;Maschi;79;15834;15837;15845;15853;15861;15867;15871;
