"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Lombardia"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2024;Totale;27;104092;104092;104092;104092;104092;104092;104092;
2024;Totale;28;104044;104044;104044;104044;104044;104044;104044;
2024;Totale;29;105634;105634;105634;105634;105634;105634;105634;
2024;Totale;30;107478;107478;107478;107478;107478;107478;107478;
2024;Totale;31;111102;111102;111102;111102;111102;111102;111102;
2024;Totale;32;111301;111301;111301;111301;111301;111301;111301;
2024;Totale;33;113785;113785;113785;113785;113785;113785;113785;
2024;Totale;34;113861;113861;113861;113861;113861;113861;113861;
2024;Totale;35;116725;116725;116725;116725;116725;116725;116725;
2024;Totale;36;114172;114172;114172;114172;114172;114172;114172;
2024;Totale;37;114090;114090;114090;114090;114090;114090;114090;
2024;Totale;38;117146;117146;117146;117146;117146;117146;117146;
2024;Totale;39;119240;119240;119240;119240;119240;119240;119240;
2024;Totale;40;121809;121809;121809;121809;121809;121809;121809;
2024;Totale;41;126034;126034;126034;126034;126034;126034;126034;
2024;Totale;42;126353;126353;126353;126353;126353;126353;126353;
2024;Totale;43;128670;128670;128670;128670;128670;128670;128670;
2024;Totale;44;131534;131534;131534;131534;131534;131534;131534;
2024;Totale;45;138820;138820;138820;138820;138820;138820;138820;
2024;Totale;46;144598;144598;144598;144598;144598;144598;144598;
2024;Totale;47;149843;149843;149843;149843;149843;149843;149843;
2024;Totale;48;159647;159647;159647;159647;159647;159647;159647;
2024;Totale;49;164100;164100;164100;164100;164100;164100;164100;
2024;Totale;50;163707;163707;163707;163707;163707;163707;163707;
2024;Totale;51;164932;164932;164932;164932;164932;164932;164932;
2024;Totale;52;164790;164790;164790;164790;164790;164790;164790;
2024;Totale;53;163410;163410;163410;163410;163410;163410;163410;
2024;Totale;54;167023;167023;167023;167023;167023;167023;167023;
2024;Totale;55;165970;165970;165970;165970;165970;165970;165970;
2024;Totale;56;165119;165119;165119;165119;165119;165119;165119;
2024;Totale;57;167822;167822;167822;167822;167822;167822;167822;
2024;Totale;58;165984;165984;165984;165984;165984;165984;165984;
2024;Totale;59;164478;164478;164478;164478;164478;164478;164478;
2024;Totale;60;153121;153121;153121;153121;153121;153121;153121;
2024;Totale;61;144824;144824;144824;144824;144824;144824;144824;
2024;Totale;62;139861;139861;139861;139861;139861;139861;139861;
2024;Totale;63;134460;134460;134460;134460;134460;134460;134460;
2024;Totale;64;129848;129848;129848;129848;129848;129848;129848;
2024;Totale;65;122963;122963;122963;122963;122963;122963;122963;
2024;Totale;66;120104;120104;120104;120104;120104;120104;120104;
2024;Totale;67;117489;117489;117489;117489;117489;117489;117489;
2024;Totale;68;113515;113515;113515;113515;113515;113515;113515;
2024;Totale;69;110601;110601;110601;110601;110601;110601;110601;
2024;Totale;70;106178;106178;106178;106178;106178;106178;106178;
2024;Totale;71;105071;105071;105071;105071;105071;105071;105071;
2024;Totale;72;103447;103447;103447;103447;103447;103447;103447;
2024;Totale;73;106663;106663;106663;106663;106663;106663;106663;
2024;Totale;74;106485;106485;106485;106485;106485;106485;106485;
2024;Totale;75;109269;109269;109269;109269;109269;109269;109269;
2024;Totale;76;104254;104254;104254;104254;104254;104254;104254;
2024;Totale;77;105603;105603;105603;105603;105603;105603;105603;
2024;Totale;78;76236;76236;76236;76236;76236;76236;76236;
